视频cid,弹幕内容
202794802,专业标准(指开火很专业)
202794802,"我怀疑他秃头了,就贴着个假发"
202794802,掌声鼓起来
202794802,特朗普干得好
202794802,警察=暴力机器
202794802,巴啦啦老魔仙
202794802,就他自己能写出来别人不能模仿
202794802,你有常识吗
202794802,感谢台下稀稀拉拉的掌声
202794802,这话有错？
202794802,令
202794802,和
202794802,指更精准的枪法？
202794802,老世界了
202794802,令
202794802,和
196243596,嚯
196243596,老东西
196243596,硬核双标
196243596,支持川普，不，是支持川建国同志，帝吧的儿女们，B乎的大v们，B站的鬼才们，该出征了！
196243596,关闭了推特还怎么推特治国啊
196243596,推特治国，居然自己反自己
196243596,你哔嘴，我有说话的字由？？？
196243596,有种你把推特关了啊～这抽自己的做法简直魔幻
196243596,2333有病
196243596,为所欲为
196243596,迷妹来了
196243596,舒服
196243596,推特活该
196243596,舒服
196243596,保护川建国
196243596,贼喊捉贼
196243596,美国优先
196243596,推特快封他号
202829492,没人比我更懂你想要什么
202829492,？
202829492,q
202829492,。
202829492,那是心电图吗？
202829492,犯罪人员服从+手铐+多人压制=警员生命受到威胁
202829492,有生命威胁才锁喉？  我直接来开枪不香？？？？
202829492,这签名，签了个寂寞？
202829492,歪比巴卜
202829492,直接开枪不香嘛？
202829492,真实
202829492,法律规定警察受到生命威胁可以开枪，自己体会
202829492,开完枪再锁住他
202829492,生命威胁是指对方把手放到了看不到的地方
202829492,警察：为了防止嘿人用脖子攻击我的膝盖，我别无选择只能开枪保证我的安全
202829492,"锁喉不是为了防止生命遭到威胁吗 , 拿枪指着你了还怎么锁"
202829492,他背对着我，让我感到生命遭受到威胁
202829492,套娃？
202829492,头发都急白了 是真的白了
202829492,别人眼里有杀气算不算生命危险，不能锁喉那就开枪把
202829492,什么时候交叫面临生命危险
202829492,战术摇笔
202829492,生命危险还不是警察自己感觉的，跟没签一样
202829492,锁喉被ban了
202829492,应该是削减不良警察，提高警察整体素质
202829492,扭什么呀
202829492,不能锁喉，但可以开枪
202829492,除你武器
202829492,fake news！
202829492,直接开枪更加人道，毕竟去的快
202829492,这鼓掌就离谱
202829492,川川憔悴了，是我的错觉么
202829492,懂王的站姿好风骚
202829492,为什么没有每一种性取向者？
202829492,巴啦啦魔法，全身变！
202829492,啧啧啧，这小出
202829492,遭到生命威胁才可使用枪支
202829492,美国人需要一个新美国
202829492,旁边的小手尴尬了
202829492,巴啦啦能量，小魔仙，全身变
202829492,平时打打枪就好了
202829492,手风琴被卡住了
202829492,也就是说直接开枪来个痛快的
202829492,战术侧身
202829492,Expelliarmus!
202829492,你又懂了
202829492,666
202829492,能不能站好了？
202829492,等于没说
202829492,服软了？不敢信
202829492,是，平时开枪就行了
202829492,咕噜灵波
202829492,美好的一天从刷到建国开始到周姐结束
202829492,警员：懂了，下次不锁喉，直接开枪
202829492,你特喵讲话不能站直喽
202829492,哈哈哈除你武器那个别走
202829492,泪目
202829492,建国的运筹帷幄
202829492,不是，生命遭遇威胁了，怎么使用锁喉呢？
202829492,站的都那么妖娆
202829492,避重就轻偷换概念
202829492,懂王不愧是懂王
202829492,好悠闲的样子
202829492,我拿枪顶着你的脑袋，你给我锁一个喉看看？
202829492,立正！
202829492,就这？
202829492,平时开开枪就好
202829492,开枪就行了
202829492,经典动作
202829492,不是直接开枪？
202829492,这么说，你们的警察都是短期工啊？
202829492,早就开枪了
202829492,川普：我用的飘柔，看我演讲多自信。
202829492,上脚，锁喉，踢已巴根
202829492,老了啊
202829492,没人比我更懂你需要什么
202829492,这说了和别说一样
202829492,警员的自由就这样没了？
202829492,川川，挺住
202829492,bilibili
202829492,说了白天跟没说一样
202829492,警察不锁喉了 直接开枪了
202829492,都能锁喉了还有生命危险？
202829492,看到黑色的皮肤就表示生命遭到威胁
202829492,生命安全就直接开枪了
202829492,前几天不是还拒绝的吗。。。
202829492,锁什么喉，直接开枪不香嘛
202829492,开枪比锁喉安全多了
202829492,那个黑人在吃冰激凌我感觉我生命受到威胁
202829492,令和
202829492,红领巾
202829492,下次直接枪毙
202829492,放屁！有生命危险才能开枪呢！还不是一样开？
202829492,jojo站姿
202829492,平角裤平角裤
202829492,都想看《法律与秩序》？
202829492,妖娆
202829492,川宝太难了
202829492,生命威胁就开枪了 还搁着锁喉呢。再说。执行起来警察随便编一句感觉自己生命受到了威胁就锁喉怎么说
202829492,川宝憔悴了
202829492,干了正事的川普没准又要被攻击了
202829492,警察抗议警告
202829492,不比锁喉，直接开枪
202829492,《奴隶主与法案》
202829492,数据库就够了
202829492,突然的正常，让我感觉不正常
202829492,站姿满分
202829492,终于有掌声了
202829492,治标不治本
202829492,懂了 不锁喉 直接开枪 高效！
202829492,怎么说漂多就怎么说呗
202829492,巴啦啦能量!
202829492,既然有生命危险了直接开枪不好吗？
202829492,平时开枪
202829492,川普·波特
202829492,全是白人
202829492,警察：我觉得他出现在我面前就是生命威胁
202829492,"and thank you for all being here,as we take historical action"
202829492,解散警局真的多少沾点
202829492,啧啧啧
202829492,放下你手里的烟！那对我有生命威胁！（锁喉）
202829492,建国 你累了
202829492,累了
202829492,？？？？？
202829492,不，他们需要自由
202829492,站好好好说话？
202829492,这不等于没说吗
202829492,红领巾
202829492,直接开枪就行
202829492,to deliever a future of safe  and security  for americans of vary race、religion、color、grave
202829492,笑话
202829492,生命受到威胁怎么锁喉
202829492,直接开枪
202829492,没有人比我更懂锁喉
202829492,手电筒能打死 驾照能划到我的大动脉 我有危险
202829492,"americans need law and order,and they demand law and order."
202829492,卡在了一个奇怪的地方
202829492,风琴手没了
202829492,"they may not say it.they may not be talking about it,but that's what they want."
202829492,没有人比我更懂生命威胁
202829492,玛卡巴卡
202829492,好的，不锁喉，直接枪！
202829492,都换成跪脖
202829492,some of them even don't know that's what they want.but that's what they want.
202829492,任何行为都可以叫做生命威胁
202829492,这傲娇的站姿
202829492,老态龙钟
202829492,"and they understand,if you remove the police,you hurt those who has the  least"
202829492,我帮他们说了
202829492,拉选票
202829492,我看到你是个人，你掏出了一个黑色管子，哦我生命受到了威胁，我要锁，不对我还可以开枪，哦是白人啊，那没事了
202829492,声调好妖娆
202829492,川川立！
202829492,这是大实话
202829492,"as part of this,choke hold will be baned,except if the officer's life is under risk"
202829492,这老逼讲话的套路从来就是这样，好厌烦
202829492,fake news
202829492,bilibili
202829492,姿势消魂
202829492,and every body said it's time.we have to do it.
202829492,你变了 你居然妥协了
202829492,懂王
202829492,平角裤平角裤
202829492,全是白人
202829492,钱不能少
202829492,遇到危险了之前不都是开枪的吗？
202829492,他又变了
202829492,川普老了
202829492,直接开枪是吗
202829492,这就是美国，听特朗普说
202829492,逆    天    而    行
202829492,女爸爸来啦，川宝，爸爸爱你！
202829492,这个生命威胁的标准还是他们说了算
202829492,警察们 罢工啊
202829492,生命受到威胁的时候，一弹夹的子弹已经打完了
202829492,我怎么觉得这项改革啥用没有呢
202829492,火上浇油？
202829492,手电筒太危险了
202829492,人家说是危险就是危险 管你
202829492,那么问题来了，我怎么一个自己是遭受生命威胁呢
202829492,你们懂什么，这叫jojo立！
202829492,是否有生命威胁由警察自己决定
202829492,治标不治本
202829492,红领巾依然抢眼。。
202829492,老火上浇油了
202829492,给我站直了再说话
202829492,头发变白了
202829492,懂王：我得靠在上面才能勉强站着
202829492,这下惨了，要直接开枪了
202829492,解散警局？
202829492,这签字比我的英文还潦草
202829492,我说你想要什么你就想要什么
202829492,那谁来判断有没有威胁呢？还不是警察自己
202829492,周可儿(幻听)
202829492,废话
202829492,有和没有没啥区别
202829492,川宝宝加油
202829492,懂王真是个戏精！
202829492,谁来定义什么程度叫对生命的威胁？？？？？
202829492,没有人比我更懂扭身
202829492,怎么判断生命遭到威胁？
202829492,这不相当于没说吗
202829492,那怎么算有生命危险？
202829492,我们可以看到，红色方川普是ban掉了锁喉
202829492,以后不锁喉了，直接射击
202829492,感情好啊不用锁直接开枪就完事了
202829492,安全
202829492,没有人比我更懂锁喉。
202829492,口袋法
202829492,胸前的红领巾格外耀眼
202829492,头发变白
202829492,太懂了
202829492,看来要重新定义生命威胁了
202829492,传统技艺
202829492,台湾化开始？
202829492,他们要的是自由自由自由
202829492,美国警察：这不自由！
202829492,下次直接吃花生吧，省的抓捕。
202829492,没有人比我更懂锁喉
202829492,直接开枪
202829492,你又知道了
202829492,不是要工作吗
202829492,还锁喉？直接开枪啊
202829492,给我变
202829492,老妖婆
202829492,我都能锁喉还会遭到威胁？
202829492,战术扭身
202829492,为了选票
202829492,他又懂了
202829492,红领巾更加鲜艳了
202829492,就是说直接开枪呗
202829492,这就完了？
202829492,扭的好看
202829492,川皇怂个屁?
202829492,心电图签名
202829492,警察：那个黑人看我了，我非常非常危险
202829492,你们也是这么规定枪击的吧。。。
202829492,真到了那步就是直接开枪了
202829492,在？你选票没了
202829492,观察崽网，
202829492,全    体    起    立
202829492,已婚
202829492,有生命威胁了还能锁别人的喉？也是牛逼
